id,neighbourhood_cleansed,room_type,property_type,accommodates,bedrooms,bathrooms,beds,amenities_count,price,availability_365,review_scores_rating,number_of_reviews,reviews_per_month,host_is_superhost,instant_bookable,high_price_listing
736648921795330711,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,47,103.0,237,4.8,85,2.44,1.0,1,0
772448079782289879,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,36,103.0,293,4.93,107,3.14,1.0,1,0
822306664980717859,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,44,103.0,334,4.97,36,1.25,,0,0
828226541291273837,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,16,103.0,327,5.0,1,0.04,1.0,1,0
828244943027928827,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,4,103.0,341,4.5,2,0.07,1.0,1,0
831259314680841906,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,31,103.0,344,4.75,4,0.14,1.0,1,0
860651150038556519,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire condo,6,2.0,2.0,3.0,68,103.0,306,4.93,150,5.0,1.0,1,0
892510756808567039,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,40,103.0,357,4.0,1,0.08,0.0,1,0
895397548280477571,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,40,103.0,364,4.81,16,0.57,0.0,0,0
909159343030416206,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,21,103.0,75,3.33,3,0.11,0.0,1,0
917878953015546902,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire condo,5,2.0,1.0,3.0,56,103.0,364,5.0,6,0.22,1.0,0,0
938870187781751750,ΓΟΥΔΙ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,44,103.0,255,5.0,2,0.08,0.0,1,0
952618283945311215,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,4,1.0,1.5,2.0,50,103.0,348,4.89,85,3.44,1.0,1,0
956316687287204966,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire home,2,2.0,1.0,2.0,17,103.0,335,,0,,0.0,1,0
966466632139536825,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,40,103.0,339,4.89,36,1.43,1.0,1,0
1002151581156215823,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,6,2.0,2.0,2.0,44,103.0,342,4.81,80,3.38,0.0,1,0
1006640723838448976,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,5,2.0,1.5,2.0,45,103.0,55,4.75,32,1.37,0.0,1,0
1012083341091776359,ΙΛΙΣΙΑ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,46,103.0,357,4.45,31,1.4,0.0,1,0
1025994434930192830,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.5,1.0,45,103.0,340,4.72,61,2.75,1.0,1,0
1065738228878010532,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,39,103.0,223,4.99,98,4.84,1.0,0,0
1090604164341320329,ΣΤΑΔΙΟ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,27,103.0,248,4.95,60,3.21,0.0,0,0
1130508630901233464,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,37,103.0,106,5.0,2,0.13,1.0,1,0
1166651960798474386,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,Entire condo,4,1.0,1.0,2.0,43,103.0,348,4.93,30,1.89,,0,0
1171664717250780125,ΒΟΤΑΝΙΚΟΣ,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,38,103.0,332,4.96,49,3.1,1.0,0,0
1183215647440405486,ΣΕΠΟΛΙΑ,Private room,Room in hotel,4,1.0,1.0,4.0,7,103.0,328,,0,,0.0,1,0
1189034541301959718,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Room in aparthotel,2,1.0,1.0,1.0,48,103.0,327,5.0,6,0.41,1.0,1,0
1193229953718467131,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,32,103.0,346,4.94,134,9.14,1.0,1,0
1197664535955789714,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,22,103.0,364,5.0,1,0.1,0.0,1,0
1218577086638960657,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,3,1.0,1.0,1.0,38,103.0,250,4.94,18,1.47,1.0,1,0
1241401895505421285,ΣΤΑΔΙΟ,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,42,103.0,320,5.0,2,0.18,0.0,1,0
1257668107854534384,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,9,103.0,346,,0,,0.0,1,0
1257673570412971304,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,9,103.0,343,,0,,0.0,1,0
1289663886260311775,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,5,2.0,2.0,3.0,43,103.0,154,4.91,43,4.34,1.0,1,0
1293960818478072257,ΖΑΠΠΕΙΟ,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1.0,47,103.0,344,5.0,7,1.14,0.0,1,0
1318650082805979333,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,44,103.0,322,4.83,35,3.86,,1,0
1330902010061197089,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,40,103.0,239,4.88,8,1.0,,1,0
1331903284218572601,ΙΛΙΣΙΑ,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,39,103.0,356,5.0,8,1.14,0.0,1,0
1337594303479358006,ΣΤΑΔΙΟ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,50,103.0,362,5.0,5,0.76,1.0,1,0
1343374376073820065,ΙΛΙΣΙΑ,Entire home/apt,Entire condo,4,1.0,1.0,2.0,48,103.0,326,5.0,2,0.26,1.0,1,0
1371763884556502497,ΑΚΡΟΠΟΛΗ,Entire home/apt,Entire rental unit,5,2.0,2.0,2.0,46,103.0,151,5.0,1,0.31,0.0,1,0
1391958045003729721,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,6,0.0,1.0,3.0,30,103.0,364,5.0,1,0.28,0.0,0,0
1424456957876171425,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,Room in hotel,2,1.0,1.0,1.0,13,103.0,360,,0,,0.0,1,0
1428040910571068058,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,Room in hotel,3,1.0,1.0,2.0,11,103.0,147,,0,,0.0,1,0
1428051073615778177,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,Room in hotel,2,1.0,1.0,1.0,11,103.0,91,,0,,0.0,1,0
1429216121411028464,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,27,103.0,352,4.87,30,7.44,1.0,1,0
1430422780444700946,ΒΟΤΑΝΙΚΟΣ,Entire home/apt,Entire rental unit,4,2.0,1.0,4.0,47,103.0,122,,0,,0.0,1,0
1462314022758978458,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,3,2.0,1.0,2.0,13,103.0,365,,0,,0.0,0,0
1467504798505612994,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,32,103.0,347,,0,,0.0,1,0
1486116762774833911,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire serviced apartment,3,1.0,1.0,2.0,33,103.0,354,,0,,0.0,1,0
1493434427319108004,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,50,103.0,90,,0,,0.0,0,0
5266430,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,6,2.0,1.0,2.0,56,102.0,216,4.93,501,3.88,1.0,1,0
20613339,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,39,102.0,213,4.56,61,0.62,1.0,1,0
22510354,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire condo,6,2.0,2.0,4.0,64,102.0,280,4.99,303,3.4,1.0,0,0
23808037,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire serviced apartment,11,3.0,2.0,6.0,31,102.0,129,4.86,371,4.06,1.0,1,0
25023166,ΚΟΛΩΝΟΣ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,42,102.0,93,4.75,20,0.23,0.0,1,0
25775949,ΝΙΡΒΑΝΑ,Entire home/apt,Entire rental unit,5,3.0,1.0,3.0,22,102.0,179,4.6,20,0.23,0.0,0,0
25957372,ΑΝΩ ΠΑΤΗΣΙΑ,Entire home/apt,Entire rental unit,6,2.0,1.5,2.0,30,102.0,180,5.0,1,0.01,0.0,1,0
34652704,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,20,102.0,254,,0,,0.0,1,0
35285226,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,6,2.0,2.0,2.0,35,102.0,67,4.87,15,0.2,0.0,1,0
36134208,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,3,1.0,1.0,3.0,20,102.0,339,4.4,20,0.4,1.0,1,0
36716254,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,8,3.0,1.0,4.0,44,102.0,1,4.85,142,1.93,,0,0
38368070,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,Hotel room,Room in serviced apartment,4,2.0,1.0,3.0,41,102.0,301,5.0,8,0.15,1.0,1,0
39980872,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,Entire condo,2,1.0,1.0,1.0,60,102.0,351,4.91,103,1.44,1.0,1,0
45891609,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,53,102.0,345,4.65,55,1.0,0.0,1,0
51418368,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,37,102.0,3,4.55,11,0.22,0.0,1,0
54156284,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire rental unit,6,2.0,1.5,3.0,59,102.0,354,4.49,76,1.72,1.0,1,0
54385250,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire condo,8,3.0,1.5,5.0,53,102.0,250,4.93,193,4.7,1.0,1,0
599574985335762843,ΖΑΠΠΕΙΟ,Entire home/apt,Entire home,3,1.0,1.0,4.0,56,102.0,4,4.99,141,3.55,1.0,1,0
758462932233256132,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Private room,Private room in rental unit,2,1.0,1.0,1.0,32,102.0,357,4.81,16,0.48,1.0,1,0
767854722520789582,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,55,102.0,356,4.91,55,1.73,1.0,1,0
782294852944827303,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,4,1.0,1.5,2.0,41,102.0,30,5.0,9,0.28,0.0,0,0
848641667307931614,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire condo,9,3.0,3.0,6.0,63,102.0,208,4.62,29,0.96,0.0,1,0
877339515654822855,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,3,1.0,1.0,2.0,22,102.0,341,4.61,23,1.17,0.0,1,0
902923398482616625,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,53,102.0,337,4.94,247,8.72,1.0,1,0
916038383210416406,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,56,102.0,240,5.0,8,0.32,0.0,1,0
978787403823253661,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,5,2.0,1.5,2.0,29,102.0,344,5.0,2,0.13,0.0,1,0
979484035029897588,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire serviced apartment,5,2.0,2.0,2.0,52,102.0,343,4.98,52,2.17,1.0,1,0
1024743541298899339,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire condo,4,2.0,1.0,2.0,47,102.0,135,4.96,28,2.0,0.0,0,0
1071767459616266121,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,6,3.0,1.0,4.0,38,102.0,330,,0,,0.0,0,0
1084733252625631215,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,4,2.0,5.0,3.0,47,102.0,143,4.69,51,2.61,0.0,1,0
1117912171266030942,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire condo,5,2.0,1.5,1.0,35,102.0,114,,0,,0.0,1,0
1152945100163884644,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,33,102.0,151,5.0,5,0.32,0.0,1,0
1175964473632767497,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,29,102.0,354,5.0,7,0.55,1.0,0,0
1184562482721529617,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire rental unit,5,2.0,1.5,2.0,38,102.0,347,4.96,25,2.02,1.0,1,0
1188166552180664649,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Room in aparthotel,2,1.0,1.0,1.0,47,102.0,334,5.0,1,0.12,1.0,1,0
1208722060583191200,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire condo,5,2.0,1.5,4.0,28,102.0,359,4.4,5,0.38,0.0,1,0
1247831362287414440,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,46,102.0,60,5.0,1,0.08,0.0,1,0
1257005236169898093,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,6,2.0,1.0,4.0,31,102.0,339,4.6,15,1.28,0.0,0,0
1289051606232125485,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,39,102.0,2,4.74,42,4.36,1.0,1,0
1294139703356283172,ΘΗΣΕΙΟ,Entire home/apt,Entire rental unit,5,2.0,2.0,3.0,32,102.0,57,5.0,3,0.3,0.0,1,0
1297682417883191715,ΣΕΠΟΛΙΑ,Entire home/apt,Entire rental unit,5,2.0,2.0,2.0,45,102.0,350,,0,,0.0,1,0
1297687920915563177,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,42,102.0,364,5.0,1,0.32,1.0,1,0
1300858471562900415,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire condo,5,2.0,1.0,2.0,36,102.0,332,5.0,2,0.34,0.0,0,0
1313663798112309455,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,6,3.0,1.0,3.0,5,102.0,238,,0,,0.0,1,0
1315187716985257042,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,27,102.0,342,,0,,0.0,1,0
1334467136335096600,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,36,102.0,351,4.93,15,3.98,1.0,1,0
1336243547647587004,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,35,102.0,331,5.0,4,0.78,1.0,1,0
1336248179461887021,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,35,102.0,347,,0,,1.0,1,0
1339806032685145297,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,32,102.0,334,4.77,22,2.88,0.0,1,0
1343474247345439487,ΙΛΙΣΙΑ,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,50,102.0,340,,0,,1.0,1,0
1353622946976582960,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,6,2.0,1.0,3.0,20,102.0,351,4.29,7,1.15,0.0,1,0
1386256421459323437,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,6,2.0,1.5,2.0,39,102.0,167,4.88,16,2.86,1.0,1,0
1394123874361150152,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire home,2,1.0,1.0,1.0,50,102.0,172,5.0,1,0.21,0.0,1,0
1395509085266999979,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire home,6,2.0,0.0,3.0,19,102.0,365,,0,,0.0,0,0
1397310175509464155,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,5,1.0,1.0,3.0,27,102.0,342,4.96,25,4.84,1.0,1,0
1402897691879465443,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire condo,2,1.0,1.0,1.0,54,102.0,132,5.0,3,1.14,0.0,1,0
1414402808085276635,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,24,102.0,334,,0,,0.0,1,0
1426581002442652459,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,49,102.0,70,,0,,0.0,1,0
1438479641258683118,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,32,102.0,330,4.93,14,6.0,0.0,1,0
1446266562473905638,ΓΚΑΖΙ,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1.0,36,102.0,353,4.0,1,0.73,1.0,1,0
1446992427174591233,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,38,102.0,361,5.0,1,0.33,1.0,1,0
1455653851021264775,ΕΛΛΗΝΟΡΩΣΩΝ,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,30,102.0,361,,0,,0.0,1,0
1481191733745658529,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,2,1.0,1.0,1.0,21,102.0,329,,0,,1.0,1,0
1482489573870103257,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,7,3.0,2.5,4.0,45,102.0,289,5.0,1,1.0,1.0,1,0
1483278635744912387,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,4,2.0,1.0,3.0,35,102.0,345,,0,,0.0,1,0
1488272956181892245,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,32,102.0,352,5.0,3,3.0,1.0,1,0
1510927801395963194,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,47,102.0,177,,0,,0.0,1,0
1510927993080986594,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,47,102.0,175,,0,,0.0,1,0
912425,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,Entire rental unit,6,3.0,1.5,5.0,39,101.0,299,4.91,76,0.75,0.0,0,0
3517805,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,Entire rental unit,6,2.0,1.0,3.0,49,101.0,86,4.77,100,0.75,0.0,0,0
7871285,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,2,1.0,1.0,1.0,28,101.0,330,4.85,337,2.75,1.0,1,0
10817455,ΛΥΚΑΒΗΤΤΟΣ,Entire home/apt,Entire rental unit,7,2.0,2.0,3.0,40,101.0,303,4.88,75,0.65,1.0,0,0
15033500,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,27,101.0,71,4.5,2,0.06,0.0,0,0
17101617,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,3,1.0,1.5,2.0,35,101.0,239,4.91,352,3.43,1.0,0,0
17135724,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,37,101.0,254,4.84,115,1.14,1.0,1,0
20080487,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire rental unit,4,0.0,1.0,2.0,21,101.0,352,4.75,48,0.51,0.0,1,0
22729922,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire rental unit,6,2.0,1.5,3.0,53,101.0,278,4.93,59,0.64,1.0,1,0
28106967,ΘΗΣΕΙΟ,Entire home/apt,Entire condo,6,2.0,1.0,3.0,52,101.0,325,4.95,292,3.4,1.0,0,0
29124107,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,5,1.0,1.0,3.0,58,101.0,331,4.92,240,2.85,1.0,1,0
29701262,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,Entire condo,3,1.0,1.0,2.0,47,101.0,355,5.0,4,0.05,0.0,0,0
29841557,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,36,101.0,0,4.96,126,1.52,1.0,0,0
31368629,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,6,2.0,1.0,2.0,42,101.0,324,4.81,110,1.36,1.0,0,0
32345229,ΓΟΥΔΙ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,49,101.0,360,4.89,19,0.24,1.0,1,0
38248778,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire home,6,2.0,2.0,3.0,49,101.0,345,4.98,95,1.31,1.0,0,0
41318593,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,33,101.0,330,4.88,8,0.16,0.0,0,0
42533282,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire condo,5,2.0,1.0,3.0,42,101.0,231,4.82,230,4.61,1.0,1,0
48001890,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,3,0.0,1.0,2.0,40,101.0,343,4.9,399,7.1,1.0,1,0
49782166,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,3,1.0,1.0,1.0,28,101.0,325,4.86,204,3.85,1.0,1,0
50984915,ΠΕΔΙΟ ΑΡΕΩΣ,Entire home/apt,Entire serviced apartment,2,0.0,1.0,1.0,30,101.0,343,4.25,61,1.27,0.0,1,0
51839436,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire loft,2,1.0,1.0,1.0,39,101.0,320,4.8,15,0.36,0.0,1,0
51974764,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,Entire rental unit,6,2.0,1.0,3.0,44,101.0,340,4.67,15,0.36,0.0,1,0
548396607521419230,ΘΗΣΕΙΟ,Entire home/apt,Entire condo,4,1.0,1.0,2.0,36,101.0,353,4.77,13,0.31,0.0,1,0
